Sr_No,Fruit_Type,Climacteric,Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Ethylene_Production,Respiration_Rate,Sugar_Content,Moisture_Content,O2_Level,CO2_Level,Days_Stored,Shelf_Life,Spoilage_Resistance,Freshness
1221,Banana,True,19.4,60.4,3525.497563398136,1188.339292222182,40.6,18.6,139.63894722007353,4.754934268869961,66.13,104.96,13.7,68.6,19.370924012308933,1112.939550515759,9.341058080757941,7.868900709974057,4,spoiled
1999,Blueberry,False,28.8,79.1,1040.054693903294,1426.7149109524369,28.0,28.5,91.53056425459287,4.87157138498971,0.16,59.78,8.2,71.6,19.62163332848364,1528.2195309741292,13.437503449295791,11.885998540898912,4,spoiled
1006,Strawberry,False,24.0,84.3,840.1179912387779,577.866511387716,10.1,23.5,168.89587813777374,5.565014309271841,0.19,38.98,6.2,87.5,18.74230020624942,888.2664161038942,3.012375137885867,5.361391211696701,2,spoiled
1637,Apple,True,26.0,91.0,2902.730293028516,1082.4810743691446,23.0,25.3,142.9565953096025,5.073090518169398,6.26,45.43,7.0,71.7,18.089165405533315,1648.769490544309,15.36032454757182,20.478565336993363,7,spoiled
1559,Kiwi,True,26.2,79.5,4979.785709820772,1358.2644878454691,141.8,25.5,231.25363368177076,3.835783888181189,2.01,123.09,7.2,70.4,19.341130653972225,1071.724713179206,25.85054721280494,15.064682111216875,4,spoiled
1417,Papaya,True,2.9,90.4,869.7171485929732,195.46533545415366,3.8,2.1,13.754822921108968,4.9065219794877875,3.97,10.59,12.2,85.5,20.293598410320058,625.7692996746227,7.810466215368001,8.872571752525431,3,spoiled
1952,Cherry,False,18.8,70.6,1324.7537413907933,787.8979877539426,19.1,17.9,96.88890093555048,4.205980296441248,0.16,39.89,16.1,75.7,18.074725859748657,1345.7552603979407,7.197168787505314,3.4587848260146723,3,spoiled
1768,Bell Pepper,False,25.4,69.2,1323.077656264682,714.6624780339794,24.4,24.6,121.94020915707125,4.039758291244393,0.03,39.14,2.8,79.5,18.594961482784452,1033.4184112379967,19.73471272669225,19.331024598096732,6,spoiled
1900,Papaya,True,23.1,67.1,5745.48294480019,1647.2369436767956,21.0,22.3,196.31949571214938,5.2669688918841,9.35,67.38,10.2,81.2,19.077955521917147,1471.3955156160791,5.60949163988445,5.921664412850161,3,spoiled
1884,Bell Pepper,False,32.1,72.3,759.9993070325321,1336.0528324950121,61.1,31.4,248.34615965221138,5.242859647900634,0.28,117.34,1.7,78.7,18.97502883686334,1524.338830173243,16.027890867530427,18.39427486973872,6,spoiled
1458,Watermelon,False,28.7,88.8,1033.5055561057131,842.8594616848402,37.9,28.0,211.88231175885673,4.537095795348758,0.11,51.06,4.9,77.8,19.213960954640378,1586.184391727428,19.19315269202919,17.976817929654047,5,spoiled
1450,Avocado,True,27.6,91.4,4206.664806096767,2801.9211492098075,148.5,27.3,145.10124116869233,5.311861218060135,246.06,259.32,0.9,62.9,19.93287157097473,929.5166559719661,12.43095534290946,12.296469342710438,6,spoiled
1837,Bell Pepper,False,28.4,71.8,1674.0898433354319,1050.111406371238,54.5,27.6,208.6914083718499,4.8615640612143025,0.07,95.28,2.4,79.9,18.12137786250316,1831.7002695688284,18.60361813705493,20.602381164619217,6,spoiled
1242,Apple,True,22.2,57.7,4446.96753783448,1540.3345543476005,70.3,21.3,280.98423385043793,3.957580142922292,1.75,59.36,7.8,71.6,19.117603075654205,1412.6852436761583,31.0247623164652,19.53672223383814,7,spoiled
1145,Cherry,False,16.7,85.0,375.406246710288,237.22888518513483,10.4,15.9,198.52873256310573,5.2,0.09,34.75,16.2,78.5,20.80941170893057,1115.4448820478065,4.948306782988508,8.90420850289589,3,spoiled
1572,Watermelon,False,28.3,77.2,1140.2682537993553,939.7339815150552,26.7,27.3,382.87483899898734,4.894183761204288,0.08,46.24,3.3,78.1,19.573183589208174,1874.9234027744328,16.782314874098493,18.826120331297563,5,spoiled
1347,Grape,False,25.2,63.2,1363.9608204575334,929.259873589177,17.4,25.0,390.5625330195823,5.003317468237046,0.07,37.87,15.1,69.5,19.14994911113632,1835.4536576376918,12.982402285170599,12.972864431124115,4,spoiled
1921,Cherry,False,25.7,69.6,952.5263537903458,625.1844469082102,7.7,25.4,226.59795366643712,4.609430532836387,0.09,29.75,12.7,79.2,19.795590963467266,1267.6824136070231,2.974359115848321,4.059304678926889,3,spoiled
1519,Strawberry,False,23.3,68.8,1266.6651780956634,1124.6693022431375,30.4,23.0,174.55520985074548,5.3152351299284515,0.11,72.9,8.1,84.0,20.91548053126954,1395.2732254945054,6.430456786168212,4.852778804049192,2,spoiled
1155,Mango,True,33.1,64.2,6321.867653019629,1684.788253407996,185.3,32.7,341.2596892448954,5.7743864299675804,4.75,531.57,9.8,73.3,19.33562947297517,1333.8244361275956,7.425241552374022,10.104245254867122,5,spoiled
1377,Avocado,True,23.2,54.0,2312.0573080497793,755.7041046750576,74.5,22.9,184.66084177712457,5.5,56.15,209.04,1.1,65.6,20.741078004335364,1436.594264013587,7.807627700237414,9.214906765196114,6,spoiled
1776,Kiwi,True,28.8,95.1,5580.2920453936085,2783.87146559197,83.6,28.5,110.97377496863396,4.482026919111087,1.74,135.52,5.6,70.3,18.964412839183847,1465.1313483876384,17.1388884296715,16.558985908350238,4,spoiled
1867,Mango,True,26.6,64.4,4220.159887116637,1917.8655868967817,57.5,25.7,212.31431383381812,5.214491872586621,7.42,152.7,13.3,73.9,19.00082551804495,1514.8451715924161,8.822573044308575,10.622170595359774,5,spoiled
1848,Tomato,True,34.3,78.7,11035.614025647204,3008.882195193548,85.1,33.5,258.37899172521367,5.2400096584235065,35.21,178.9,2.2,80.1,19.37308202590437,1245.8682106185695,13.77166093700812,9.80417356161449,5,spoiled
1117,Tomato,True,26.1,69.8,2788.3630904340907,1012.4751594421897,17.6,25.8,341.0493244378648,5.220376781068161,96.61,46.03,2.7,83.2,18.796066011632092,1190.8762515471017,9.124775172916484,13.080573976897359,5,spoiled
1272,Mango,True,21.9,68.7,3486.61769556846,2370.617730057742,88.9,21.7,258.08124036379064,4.071047127189337,4.2,119.43,15.5,71.2,19.735289231002486,855.2187053807111,13.894352028690031,8.129376827487,5,spoiled
1742,Peach,True,20.6,58.7,7421.191381999982,1597.0750768036496,10.9,20.3,205.78819089839385,4.676222779933434,74.72,32.41,9.9,81.8,19.11580751481789,1232.210414410208,6.873502616551926,5.098624416303824,3,spoiled
1256,Blueberry,False,31.9,61.5,2080.879252292756,1240.8492044273007,60.7,31.6,236.58895654019233,4.871621746036229,0.15,142.88,6.3,71.7,19.110508966977942,1041.6665122407608,11.250268225427174,11.75131256243225,4,spoiled
1545,Grape,False,33.9,72.1,1503.4585339510268,1399.236684771456,61.8,33.5,290.23562578227006,4.54744188754724,0.16,85.37,14.0,68.2,18.32689330979618,1903.8198962156816,13.101272346610232,7.484065150379383,4,spoiled
1733,Strawberry,False,16.6,79.6,345.5847294403866,193.2694411130819,11.1,16.2,155.08069682726563,6.0,0.08,45.35,7.0,89.2,19.580563161673005,2179.7893137682195,2.289302118836585,5.399022297449314,2,spoiled
1819,Cherry,False,23.5,83.8,1558.3463538441392,618.0193265894526,35.2,22.9,184.8100059404879,3.5,0.13,55.31,12.4,73.0,19.868324099132614,1550.6114691417015,7.870174301779324,4.213980866988303,3,spoiled
1782,Banana,True,22.6,66.5,9147.135044392227,1882.899207202643,89.8,22.0,156.02860016239805,4.740442185313249,100.17,177.18,11.0,63.5,20.677596560289242,1431.0754734521806,15.328481521454782,11.050343881488882,4,spoiled
1699,Peach,True,30.7,65.2,5736.036940311689,1347.1011588095193,66.7,29.8,271.053291666074,4.62015142590355,37.97,180.12,9.0,79.4,18.241022652257705,1172.7856774262366,6.09890066680083,6.548787778816728,3,spoiled
1843,Cherry,False,13.5,85.6,321.1840035838029,171.5014109900124,4.6,12.8,148.1747869917251,5.1,0.11,14.49,14.7,77.3,18.11380172724527,877.7520471932062,5.7281073143106145,9.834729328598753,3,spoiled
1685,Peach,True,6.8,87.0,1481.2189571071572,1009.1122887959368,12.6,6.1,22.37852602879237,5.090667569769225,29.11,20.06,11.3,86.2,20.054483403559384,314.48308828480845,8.337084329726185,4.887145305158483,3,spoiled
1132,Watermelon,False,26.7,68.7,997.8626556481497,574.1453795890044,20.3,26.2,342.7310301772318,4.570950142198015,0.13,39.23,3.9,77.7,18.65398361107675,1385.9082608267563,15.248329815922038,17.517517330266326,5,spoiled
1910,Cucumber,False,20.9,85.4,702.0686577903774,372.868459976708,12.0,20.2,275.3627072520621,5.427097151113496,0.18,31.37,1.5,86.9,18.06351879186314,1784.2127377368056,9.07963904752104,13.893399175870258,5,spoiled
1975,Cucumber,False,34.5,64.3,1333.6375328626173,991.1281195735183,85.8,34.1,237.4566561416038,3.5,0.68,105.07,0.9,82.3,19.61776022617932,1545.5034763876895,14.829434368202408,10.07640182390353,5,spoiled
1138,Kiwi,True,32.2,77.9,6617.831400903357,1563.8474223836338,277.3,31.5,309.10327075671506,3.5,2.93,166.44,1.1,70.8,19.00373044381945,1512.1127442352179,34.587991102754145,23.512206335014323,4,spoiled
1928,Pear,True,32.5,74.7,9777.483009724197,2431.439003842155,47.3,31.9,297.593379379441,4.745545393167476,36.34,94.46,6.4,71.0,19.41505181510771,1073.9129983307712,15.031573655490444,12.688853911497766,5,spoiled
1795,Peach,True,24.4,67.8,3959.7710523191795,1211.4868179215769,49.9,24.2,107.83392342788585,4.509071849714483,378.33,174.44,7.1,82.9,19.62756715945103,1311.5818787671478,4.313305235878805,6.188519693966944,3,spoiled
1151,Kiwi,True,18.9,58.0,5567.188499291095,1635.3682213426596,43.9,18.0,209.59418452195803,3.7983687185125596,1.27,50.96,9.0,71.1,20.652085379375638,1271.112058431495,33.07987745979905,14.592510843426133,4,spoiled
1496,Grape,False,25.5,86.3,1311.0230090449245,648.853736610343,10.5,24.8,201.07272690616685,4.831645715866125,0.08,24.68,15.8,71.9,18.973139814057653,1289.291418755904,8.740184224814005,8.92087290556456,4,spoiled
1267,Cherry,False,30.8,73.1,1939.1474312911002,1080.7812975956,28.9,30.2,324.8150628047307,5.067230454070221,0.09,97.44,15.3,74.2,18.822328027662,1498.4058079016256,4.847246369437966,4.347459516757416,3,spoiled
1043,Grape,False,3.3,94.9,164.45757462316993,61.063527274859794,1.6,2.3,46.491367126890886,5.1,0.05,4.1,22.4,79.1,20.09645235105615,473.1596707590584,9.396658117880664,11.864985624447804,4,spoiled
1239,Bell Pepper,False,21.6,61.3,1555.5920409603702,894.225648670098,26.9,20.7,135.28080213179842,5.147182610137324,0.12,49.87,3.9,79.9,20.191742659422538,868.9071669727508,16.992122264541408,16.43445472911884,6,spoiled
1237,Mango,True,25.0,82.2,8804.966665164176,1926.882183051118,75.0,24.3,120.79082654487493,4.382819449899634,5.12,183.09,11.8,72.5,18.55528604759673,833.8506357413046,10.491283422497235,9.348727895313226,5,spoiled
1462,Pineapple,False,20.6,66.2,688.9029066510217,409.87817557107263,24.1,19.7,110.52736442988865,5.4,0.48,48.34,10.8,73.1,19.321048129108238,997.5949703349942,14.947481795974348,14.346602694682318,6,spoiled
1583,Cherry,False,22.2,53.1,1728.2357159076357,758.9107165303176,12.7,21.9,218.57040026768567,4.848349914987033,0.16,24.22,14.8,71.6,20.48231602783103,903.0784335223502,10.985837272195372,6.850188374220648,3,spoiled
1118,Pear,True,25.8,88.5,4503.356945710884,2384.080635938584,94.2,25.1,112.85860558189205,4.277920623975963,15.05,106.77,12.1,71.6,19.128666866499962,1474.3469914649602,12.693986149884177,6.233265525727562,5,spoiled
1311,Peach,True,24.1,55.0,7744.469895504837,1706.540273463164,62.8,23.3,294.15661717504884,5.538175983907676,102.06,223.93,8.0,84.9,20.00981283143962,1257.2303569731514,3.779048966043531,3.1150423210872416,3,spoiled
1924,Mango,True,34.2,70.5,9599.196522055732,2121.414513484598,247.3,33.7,280.97420699476004,4.365999454952527,5.12,596.09,8.1,70.3,19.0346044658208,1707.6604573707436,10.747135657453452,11.222680600177341,5,spoiled
1230,Cucumber,False,33.7,71.2,2221.8781297672253,1240.5649064389372,33.4,33.4,223.1784147874119,4.884963399752927,0.63,74.95,0.4,81.6,18.387937935940016,1857.8969395409026,12.301423156885974,12.758345381083835,5,spoiled
1987,Kiwi,True,20.6,83.3,2818.832467710226,1872.4021070884226,26.8,19.7,225.58693995970714,5.287290540153507,1.59,51.45,8.2,71.6,19.264700262576977,1476.8217687421093,13.144877323103012,16.599755650846795,4,spoiled
1605,Grape,False,28.4,80.9,1403.3520624185428,772.697571263943,16.4,28.1,272.1657872651965,4.489920340955576,0.22,27.92,16.7,68.5,19.008146410316783,1443.7253694981623,13.359999874855358,12.111161231628603,4,spoiled
1059,Blueberry,False,19.8,48.7,903.5624918351326,1066.6413471693843,25.4,19.5,145.07738604135074,4.420152014359166,0.11,42.63,9.2,72.4,20.839343464475846,1395.538126115146,13.66166528739317,10.53107539814367,4,spoiled
1333,Blueberry,False,24.5,65.8,1931.0635364468658,979.1867969723986,38.7,24.0,288.8045839001775,4.090019300861576,0.18,68.27,9.6,71.3,20.017557256176165,1161.8271895672926,16.071858348455187,11.476309582205568,4,spoiled
1399,Grape,False,23.4,78.3,720.5103436423836,559.2763609612651,11.2,22.4,187.315484012362,5.571554427184864,0.21,28.76,20.0,73.6,18.900663242573298,1323.1099312430197,8.530636702281761,10.840104950540564,4,spoiled
1430,Papaya,True,30.2,74.4,4212.323284745589,1445.0377060708465,53.3,29.2,291.249571921564,5.251504198109679,22.15,153.37,7.5,79.0,19.900174923612937,1731.925077482085,7.38442852357534,9.36279546216538,3,spoiled
1185,Watermelon,False,21.6,58.7,1103.121141907427,630.3816312697651,10.0,20.8,28.498525866326887,3.8275947349403894,0.1,15.91,6.7,78.2,17.633455292512586,2276.037462223792,21.541832249371392,16.979052105171593,5,spoiled
1300,Apple,True,31.9,70.2,8304.765438284907,2220.179012276254,108.5,31.2,175.4241297757655,4.376206217822091,0.53,143.81,2.9,72.8,19.639116569012238,1656.9645788632424,27.732996132593485,21.129243435658204,7,spoiled
1721,Papaya,True,31.9,63.5,1734.367079746761,542.4939498239683,45.6,31.7,229.3661732258335,6.0,7.47,161.4,6.8,81.2,19.45942118730912,1820.1209138519657,4.120448316337288,9.619730122023663,3,spoiled
1383,Cherry,False,28.0,70.6,977.0026834243007,603.6082462501439,29.4,27.2,169.85434367382334,5.666672939125474,0.14,93.91,10.8,73.9,19.2306141361563,1951.0634275744264,5.672686568837287,8.100842161055692,3,spoiled
1677,Watermelon,False,26.9,61.7,1396.970044800319,1149.500200259799,20.7,26.2,64.54189534300063,5.136846973060831,0.04,31.94,5.3,77.4,20.983442392877798,1851.53920326235,20.09994883155182,18.663948906510896,5,spoiled
1979,Papaya,True,23.2,58.8,6430.983218901582,1559.6779852734378,25.8,22.4,210.20432667395406,4.7732235402221965,1.24,72.53,11.2,79.8,20.046989217066248,1228.7605300148239,7.8041008369235305,6.40626688612743,3,spoiled
1473,Blueberry,False,27.5,82.5,815.4065890628507,644.3807193466771,40.5,27.1,228.66418392344798,4.9332862250251575,0.07,97.97,7.5,74.8,18.943207166723507,1511.062314879698,8.610540933252903,11.14875452562081,4,spoiled
1028,Cherry,False,26.4,62.4,1640.6693650140962,871.5765065147109,35.2,25.5,208.5560465097945,3.5,0.08,49.14,12.8,70.5,18.2615738157553,1460.5419716943,10.781992423892259,5.028672179232595,3,spoiled
1289,Strawberry,False,11.4,74.8,1411.1719709106153,636.6176579873168,6.3,11.0,89.80727059448665,5.514584404132135,0.1,19.4,6.9,87.5,19.55406848528282,813.9430456752835,6.361795595094032,4.970628204287728,2,spoiled
1992,Banana,True,29.6,63.7,6244.651244391512,1913.6511921298688,110.7,29.3,296.3855578501209,4.213810484205519,182.9,206.82,14.5,63.0,19.723142345856996,1846.6502178339651,13.4024503686323,7.492675366344096,4,spoiled
1703,Peach,True,23.4,61.4,6863.741699940838,1270.5913106256044,53.9,23.0,131.01717321327112,5.077026852841171,58.45,189.27,11.1,83.6,20.928096835245604,939.1095980208858,4.226734864395409,3.3375955821477508,3,spoiled
1381,Cherry,False,29.6,84.3,1925.2871057560033,1068.8590190623377,70.5,29.3,194.48483054898168,3.5,0.11,71.67,11.5,68.5,18.40539846355337,1197.820601917166,10.197880325760249,4.233369637582079,3,spoiled
1557,Papaya,True,29.5,83.3,2942.3370949376476,2028.3518315877561,56.3,28.7,179.94160664649553,5.205962150950886,22.23,184.58,7.4,81.0,19.7000518394043,1342.7687739676758,5.245697690956104,7.679961536801339,3,spoiled
1326,Grape,False,15.4,67.1,296.31664088472263,275.3918575197515,4.8,14.8,162.11405712318634,5.2,0.05,14.92,15.3,77.9,19.568132353706773,1223.2551945637474,6.009292549477673,7.456477903252769,4,spoiled
1263,Papaya,True,26.0,95.8,3259.0205734665124,761.9192580771949,31.9,25.0,270.6458410140272,5.491887577427852,53.07,104.79,9.7,82.4,18.311047161198132,1145.1585770741065,5.196993970550691,8.637517593255367,3,spoiled
1492,Mango,True,25.1,88.8,6204.141857340401,1222.932881221397,56.9,24.7,257.2423736445181,3.924463454946933,8.02,101.24,11.3,70.5,19.493323981321943,1741.0021023975974,14.513121710736701,13.867671260531004,5,spoiled
1133,Kiwi,True,24.0,90.6,6798.360072842142,1687.8929206862185,80.3,23.2,226.4078411880289,4.378154781553159,0.94,91.96,7.0,70.2,19.19529216920165,1436.1502104508147,21.436474551013625,16.914721711931037,4,spoiled
1438,Orange,False,34.5,71.8,1978.0215330274084,1220.2052496385043,61.5,34.0,373.6204514257123,4.466192333034594,0.22,64.34,0.0,73.4,19.467499134249778,1938.1178562566704,37.81547643142635,25.65776051771377,6,spoiled
1176,Cherry,False,29.2,80.6,1375.0186502891738,733.04850638361,22.7,28.4,304.5020424014771,4.841858720673538,0.22,51.71,13.7,74.4,18.10722384345403,1479.6159648777239,6.877113660517544,7.141045430138275,3,spoiled
1101,Cherry,False,30.1,79.4,1688.1179969178124,685.3742725817413,53.2,29.7,356.07386635367476,4.1619675657571555,0.26,94.54,11.9,70.6,19.44508084768662,1541.1532645411385,9.442869830071587,9.906478328985273,3,spoiled
1461,Pear,True,26.6,80.7,2106.5173383151127,1567.1004345822712,20.8,26.4,228.72854576083478,4.920687377980967,26.43,58.51,8.9,75.5,19.89138366859528,1193.9593261525188,7.735590360150787,12.513798401903625,5,spoiled
1301,Grape,False,25.4,94.5,1685.650962087936,942.6733353922075,13.2,25.0,239.8919125198579,5.19426558848223,0.2,27.48,16.5,68.9,18.748367767523852,901.1124465370069,13.972073767823787,13.403915659984788,4,spoiled
1401,Blueberry,False,23.0,84.3,1403.8096158676435,545.4810582869839,34.3,22.6,177.87002412859056,3.9595471380963922,0.21,59.17,8.2,71.9,19.718884651676937,1396.3958487254008,14.116248236945186,12.760306575687018,4,spoiled
1594,Papaya,True,26.3,63.6,6993.02424770362,1548.288345757426,40.0,26.1,395.44787048814,5.13689389685888,5.59,100.1,10.9,81.2,18.961938172023103,1408.5784787557554,5.717434684030204,5.440164905447585,3,spoiled
1793,Orange,False,21.5,75.0,841.4326735794596,510.8554480754171,20.7,20.6,53.033488718573516,4.833203826364313,0.2,31.76,5.8,74.4,18.15521163716747,2089.446502515128,22.517741763297945,26.56670642887677,6,spoiled
1582,Strawberry,False,22.7,85.5,1703.8242049156122,951.7061217601688,18.3,22.2,156.80089570947197,5.085122772936493,0.06,46.95,7.3,84.3,19.249491240894454,1319.7062872902175,5.7404561678488335,4.732099543059513,2,spoiled
1885,Tomato,True,21.2,60.3,1654.2481352795385,563.1399229653505,21.3,20.8,148.3497284297096,5.4,53.42,60.07,3.0,85.5,19.522214742611247,1146.7895096097982,7.698093819318162,12.812417109270221,5,spoiled
1511,Blueberry,False,25.8,75.5,966.3220076011114,506.89414857539157,32.5,25.0,391.62931273223376,4.2561641815838485,0.23,76.09,7.7,72.2,18.745336013580875,1261.6006955206085,10.582870350371467,13.632680697422177,4,spoiled
1084,Watermelon,False,24.3,69.7,648.0232821597201,1042.6225086825316,13.7,23.7,158.9183230663605,4.755833145977063,0.1,28.05,5.0,77.7,17.93534541696495,1176.5199342946235,14.455638134736757,17.656408560218303,5,spoiled
1224,Tomato,True,26.7,88.2,8885.068563243716,2083.989957364461,50.1,26.4,225.04808565043413,4.340236471295095,12.29,72.9,2.3,79.9,19.45847956547453,979.3218704006829,17.87466755988809,13.532523310631124,5,spoiled
1947,Bell Pepper,False,27.6,73.0,806.7848272717615,844.6418119192573,23.5,27.0,190.30119241678204,4.335494368310486,0.2,45.39,2.3,79.1,18.933884237876214,1234.088064211497,15.90934814457118,20.30439825181547,6,spoiled
1967,Blueberry,False,23.6,81.4,812.9072422764892,1019.5666662103761,23.5,22.8,226.45162857304723,4.755786449683979,0.16,46.34,8.5,73.1,19.014009695117252,1170.7293800901837,11.29173656800101,13.156755684324452,4,spoiled
1977,Grape,False,26.3,88.6,1044.0485605915217,1290.347640606341,23.6,26.1,158.1288359646362,4.552546336577972,0.15,41.3,14.2,69.5,19.921394122302306,1687.013367742401,10.513462359252225,8.466444592278537,4,spoiled
1319,Tomato,True,19.3,56.6,4699.447624527089,1405.1350111698052,14.1,18.3,299.4694154385041,4.822863127642165,12.58,40.33,3.6,86.4,20.541689840333145,965.6532341720363,7.441122956380117,8.258914530249195,5,spoiled
1925,Pineapple,False,32.5,65.3,1450.0718528161644,946.7660248465318,153.8,31.9,246.35118468976808,3.5,0.3,135.84,7.7,72.5,18.921785547567517,1461.198034912962,23.757709185915918,13.19013025372817,6,spoiled
1695,Kiwi,True,22.9,72.9,2749.806891794213,1133.9253067622076,31.4,22.2,51.8869904669345,4.49933679282582,6.9,57.98,7.7,70.1,17.914767053525516,1680.533777385652,17.06365923442858,26.567146946509816,4,spoiled
1879,Blueberry,False,21.2,57.9,482.2569528027845,277.99777092868646,16.7,20.7,146.5108224813082,5.7,0.16,44.82,9.1,77.2,20.0643341453461,897.6779634384593,8.593315051824566,12.063444177602515,4,spoiled
1500,Kiwi,True,18.7,66.1,3213.2102248268084,2051.4065335422765,56.9,18.2,112.04171738821987,3.7310202075857077,1.3,47.38,9.3,69.7,19.52833692199306,899.5108068595455,31.761001045845195,20.485030998905536,4,spoiled
1845,Papaya,True,27.9,63.4,5422.893676255539,1655.0357081019254,59.1,27.5,202.21808402205448,4.438230435046441,0.8,84.46,11.1,74.6,19.76863771732359,1289.083219623166,11.810880489979088,5.341902104284001,3,spoiled
1906,Avocado,True,33.9,73.8,5919.542689397344,1844.4713233403368,197.3,33.2,322.721047398628,4.945833015279191,227.53,520.05,0.5,62.8,19.450234313163037,1248.6024661877818,8.972712765460203,9.452217022564426,6,spoiled
1792,Cucumber,False,25.6,58.9,1474.025161018585,659.3147680963664,20.0,24.9,395.21281453586397,5.033058912902247,0.25,43.89,0.9,81.8,19.95617882004259,1555.199927071541,12.747981936535524,11.424604431523832,5,spoiled
1886,Cherry,False,26.8,79.8,1167.37120051767,762.8426315422139,17.8,26.4,105.8806080295786,4.00207725673015,0.04,28.65,14.3,73.5,18.780299758680776,1336.6239181624842,7.014885597995995,4.1997601660708295,3,spoiled
1127,Grape,False,29.3,89.0,2190.5704484258345,1166.3712359765404,47.4,28.9,30.293933619464774,4.276656958506162,0.08,57.41,18.1,69.1,20.6690551567488,2406.3448644042974,17.03773960913719,8.629770314364505,4,spoiled
1596,Banana,True,22.0,64.7,5361.869989850396,1626.905883248579,74.9,21.6,243.1854369133138,4.360440660386473,159.24,146.43,11.8,66.2,20.695024890682134,891.8877898247434,10.622248795895594,7.842530243606043,4,spoiled
1110,Peach,True,30.6,59.7,9421.604335625398,1919.0490332875327,206.5,29.7,221.39385455839755,5.160785295221937,87.57,398.62,8.4,77.4,19.806390604479837,1159.6919867699219,8.331603078096038,4.367889743803121,3,spoiled
1498,Grape,False,22.2,90.5,932.128406368169,1264.800621570776,18.4,21.4,175.3905195253784,4.158183166727079,0.15,24.07,13.8,69.6,19.791949648810423,1687.054690912114,14.193092269404696,13.746013922801367,4,spoiled
1109,Banana,True,33.8,68.5,8577.766164254384,2300.001881088427,71.9,33.6,354.2333397980675,4.719180177414519,518.52,170.1,10.8,64.4,18.861773801055737,1547.1181617298134,11.13413244520915,9.192626947159384,4,spoiled
1141,Papaya,True,27.8,63.2,6931.37545263229,2992.2446943237924,70.0,27.4,174.896137492974,5.160399809418838,1.03,138.18,7.4,74.3,19.409595039446806,1014.6747483364496,11.488824792948853,7.203701849540369,3,spoiled
1206,Mango,True,18.7,78.5,5297.560748168914,1194.8373136305333,105.0,17.9,92.98125515695281,3.5,0.91,88.33,15.0,70.7,17.918851545684404,1849.0588357950326,20.322214910513324,8.89375462063096,5,spoiled
1818,Peach,True,17.1,74.2,4326.026975010811,1173.9612114907525,26.7,16.3,199.46083992412488,5.284585354379172,90.1,61.16,8.0,82.8,19.160719043213177,2348.6199701797004,6.044177052785045,3.059454946168971,3,spoiled
1195,Bell Pepper,False,21.9,64.2,493.99662530528065,340.14569349908004,18.2,21.6,106.46545826242001,5.1,0.17,38.87,3.4,79.1,20.62076383441484,1340.0453675352528,13.4038309784233,17.17133207155061,6,spoiled
1891,Watermelon,False,30.5,63.1,1333.011018332258,1584.532546417104,32.3,29.8,185.16957057919748,4.39519393549711,0.15,50.29,2.0,78.5,17.61414735969665,1890.510830829854,22.146071571175863,20.457688793859052,5,spoiled
1371,Bell Pepper,False,20.2,89.9,779.7206602014304,391.5988289202028,12.9,19.3,158.10151469088623,4.417308968364621,0.11,26.89,3.2,79.4,18.358578334833368,1662.357720304141,13.995095662407632,17.876250013424624,6,spoiled
1741,Pineapple,False,28.9,62.6,1414.5027982987456,936.1616531950692,96.1,28.7,362.4294022384212,4.705824144793471,0.84,127.22,10.1,72.3,19.292873226438868,1992.2055443948302,18.538960852378207,12.209445955116063,6,spoiled
1336,Cucumber,False,29.2,91.8,1857.3935250615389,941.7679176696728,42.0,28.3,172.3724291618195,3.764264572982075,0.55,52.97,2.1,81.4,18.102018365430087,901.4981784958636,17.581666093841704,10.387953239054234,5,spoiled
1222,Apple,True,27.4,92.6,4729.522857981094,2431.269465038225,69.1,27.0,260.5343988840995,3.5928226463174995,3.53,39.86,7.3,71.5,18.088541378160738,1690.8111263801634,35.269921883406354,16.308395482542107,7,spoiled
1913,Grape,False,24.0,62.2,1361.4135672132236,827.7629957549583,9.0,23.5,182.95631622410275,4.780226137059629,0.22,25.39,16.1,73.5,20.82631391551329,1220.4249518745366,7.310266960667597,7.549157589904081,4,spoiled
1276,Strawberry,False,25.4,89.7,653.830523391858,858.0223025649422,27.7,24.5,284.248652694002,5.756949830087378,0.22,80.51,7.9,85.0,19.04622398058883,1055.0707233594449,4.516615077474293,5.704848946955437,2,spoiled
1320,Grape,False,27.0,89.0,1162.7592601382407,782.4496866444022,35.6,26.1,261.28810934845103,4.702025471217649,0.22,37.34,17.7,69.0,18.41774879278843,1649.2153867966972,12.015066730097253,8.005396800848645,4,spoiled
1202,Tomato,True,18.7,65.7,3650.417591946402,1799.2463237875893,33.1,18.4,234.6453854756495,4.590560151811053,12.35,48.75,3.4,80.8,20.423764025944518,1316.1834493571491,15.777685428175865,10.59882232638019,5,spoiled
1993,Avocado,True,18.9,53.9,3281.839175726113,1170.609844331932,53.9,18.5,121.14399840742153,4.625425507577433,151.78,135.48,1.2,66.7,19.132675813584598,1462.4459780206266,9.90617423287413,9.387535516028011,6,spoiled
1246,Blueberry,False,28.1,75.9,1110.3994508999635,1272.7888965851564,37.2,27.7,300.2367325657151,4.388769410950811,0.16,70.18,9.5,71.4,18.0732502259336,1643.9900874029217,10.978389200715146,11.184874417138435,4,spoiled
