ambient_temp,humidity,gas,voc,co,core_temp,light,ph,freshness
4.55119,57.16555,98.97007,137.59456,5.1559825,4.0764937,250.51495,6.595011,
4.5122066,56.53564,98.78911,119.57599,4.0610166,4.076481,250.0,6.7680564,
5.03045,79.85908,323.10123,186.7651,12.779543,21.591291,492.3389,5.4751487,
4.5548034,58.26503,98.79696,122.51039,4.7282987,4.076481,250.00078,6.6162934,
4.519476,62.552597,99.121376,145.74599,7.5027485,4.0765777,250.71889,6.4084396,
4.54851,59.185326,98.79025,137.81723,4.488692,4.076481,250.0,6.7442536,
4.5218062,59.412823,99.43511,140.98694,5.4005127,4.0868163,254.13019,6.3358693,
4.5349436,61.969124,99.23996,142.99341,8.164027,4.0764914,250.16783,6.5141253,
4.581347,57.893425,98.79835,146.27153,5.200147,4.076481,250.00041,6.6964207,
4.5225673,61.84478,98.991,133.8051,9.444355,4.076485,250.18857,6.3688846,
4.5120473,60.387253,101.399864,108.346695,5.1199794,6.7267137,275.59018,6.232057,
4.5339155,63.54175,100.19756,149.54651,6.8915877,4.1761,276.73456,6.303072,
22.971865,94.76211,439.8369,332.902,15.332226,21.59352,606.90533,5.3920584,
4.5260763,60.850014,98.812706,130.21677,6.306166,4.076481,250.00935,6.550631,
4.508866,59.28218,98.79189,113.199234,4.4135256,4.076481,250.00008,6.5671268,
22.995693,94.90894,439.91763,346.36853,15.546271,21.59115,595.76227,5.013035,
4.5327315,64.09894,103.39338,117.2076,6.2688274,4.300542,268.8028,6.3961673,
4.546739,59.01292,98.792465,141.22156,4.378201,4.076481,250.00009,6.7195425,
4.517885,61.09716,105.221756,154.4012,6.740087,17.347637,414.13214,6.3478665,
4.5251384,59.79422,98.79947,118.1724,5.218864,4.076481,250.00917,6.6021123,
22.999992,94.91671,439.9918,350.22366,16.733042,21.567503,597.98505,4.6641955,
4.5117908,57.204796,98.78912,120.525024,3.876993,4.076481,250.0,6.4586782,
18.343977,94.13747,365.06998,275.80908,12.278874,21.594341,573.56366,5.9477444,
4.5210943,63.001476,98.8749,139.57912,7.6713147,4.076481,250.0136,6.68145,
4.536441,81.1823,378.87634,189.60507,7.806986,21.595005,589.9251,5.229579,
4.9837375,86.937935,423.4172,226.55156,11.363443,21.594946,603.97644,5.0471606,
23.0,94.91721,439.97794,350.51947,16.859615,21.58837,597.8101,5.2910614,
4.54914,61.10382,100.03465,148.47067,6.2447815,4.0783052,252.95404,6.2492433,
4.505999,59.416813,98.78951,134.25653,5.226881,4.076481,250.00008,6.4951234,
4.5127826,60.736168,98.79487,134.12027,4.402837,4.076481,250.0006,6.622797,
4.511439,64.00361,98.87952,198.18419,8.13382,4.076696,250.48705,6.5300093,
4.516886,65.21764,99.11208,156.545,7.349168,4.0767446,251.02382,6.390903,
4.671466,86.18333,330.898,207.22726,13.31031,21.594925,601.9476,5.375768,
4.5240254,58.17265,100.62377,132.35658,6.4206367,17.449366,311.988,6.387364,
4.524236,65.81415,98.81899,136.43814,7.2984223,4.076481,250.00757,6.7186465,
4.5117865,70.300896,230.21709,182.26154,9.540088,21.594542,585.4728,5.491725,
4.5148544,62.595657,98.818596,140.10489,5.253937,4.076482,250.06473,6.671072,
22.995756,94.76282,439.92087,345.76688,14.346759,21.583696,577.97906,5.0532837,
4.507327,61.59242,98.8261,145.86461,5.861243,4.076481,250.01016,6.422761,
9.806295,92.410355,305.30182,263.86447,10.454313,21.584585,512.6399,5.7314,
4.529018,63.519806,106.54916,124.00831,7.7340045,10.272647,333.15622,6.028448,
4.5300903,60.880142,98.79639,136.49144,4.9761667,4.076481,250.00172,6.57528,
6.135857,90.84028,418.49472,217.14418,11.499,21.594257,594.0601,5.7839947,
4.516812,59.897465,98.790085,120.96495,4.6281867,4.076481,250.0005,6.7356057,
19.77131,94.20121,411.90298,303.47794,13.011184,21.591816,572.03955,5.715668,
5.267761,81.608795,401.2233,140.94333,7.8284016,21.59265,581.4372,5.8429556,
22.236883,92.54026,439.1396,308.7459,13.739409,21.59418,623.9692,5.7479434,
4.6951523,81.75199,381.54706,166.3264,11.472146,21.594988,602.90497,5.620006,
23.0,94.91755,440.0,350.76932,17.07468,21.586716,626.91956,4.5757394,
4.5556674,61.9875,98.81031,127.58379,4.877821,4.076481,250.00328,6.7114444,
4.5222664,62.185616,98.79295,131.38762,5.203007,4.076481,250.00027,6.6252794,
23.0,94.91751,439.99664,350.7131,17.061806,21.59053,589.3433,4.84126,
4.512414,58.478157,98.97611,148.49571,4.790221,4.0765004,250.45656,6.6809554,
22.984955,94.77369,439.42398,334.0721,13.618214,21.583462,564.9351,5.6284733,
4.533893,63.258774,99.123985,139.16475,6.3130755,4.076842,250.32132,6.676272,
4.518212,63.43031,98.79171,124.843155,5.0344086,4.076481,250.00008,6.7108,
23.0,94.9175,439.96332,350.65576,17.049597,21.584692,607.5717,4.708362,
4.50843,58.96315,99.53345,126.46463,6.3313437,4.084814,260.34787,6.3395905,
22.999979,94.91539,439.8963,348.56442,16.47434,21.572271,585.19763,5.0273547,
4.5146627,63.01193,100.089066,180.25375,9.845319,4.09431,264.43097,6.5050807,
4.5241103,72.1561,348.1946,172.12459,11.146771,21.594942,605.9547,5.4041505,
4.511643,59.861843,99.33764,126.12719,6.5538864,4.0842338,251.53564,6.568003,
4.507544,59.79072,100.44999,146.14536,6.394107,4.2031636,257.63855,6.395044,
4.8386536,79.40866,330.4913,153.5002,11.411318,21.594875,608.65717,5.7454405,
4.5360265,63.947193,98.975105,140.5443,6.3175826,4.0764823,250.1141,6.672254,
4.509687,60.8205,99.7316,115.11678,8.318478,4.098412,254.3952,6.531249,
23.0,94.91753,439.99854,350.73752,17.084904,21.572233,614.41974,4.8237205,
4.520011,64.453415,99.00634,133.30077,6.601998,4.0764914,250.35562,6.6036353,
4.5135913,64.67437,98.82461,123.520065,6.127897,4.0764813,250.05428,6.6749825,
8.63352,88.627304,352.56125,221.76787,10.874319,21.585604,546.4189,5.7695875,
23.0,94.91729,439.85367,350.43854,16.68043,21.586056,589.51196,5.3959136,
4.514692,70.14707,212.63678,159.29382,9.461933,21.594637,583.2876,5.1776404,
4.5149355,58.209755,98.81697,146.46936,5.962909,4.076483,250.06789,6.732091,
4.5630617,58.246296,98.79406,100.721565,4.5964055,4.076481,250.00082,6.722684,
23.0,94.91754,439.983,350.72208,17.064837,21.502153,582.2796,4.666379,
15.083995,94.57733,418.53192,268.23352,11.02107,21.591837,556.612,5.5585475,
5.090537,78.44411,419.0593,145.30563,9.056943,21.594387,603.50287,5.350891,
22.930916,94.874084,439.88834,343.934,15.814228,21.5918,612.5906,5.147251,
4.5069304,59.96654,150.39182,156.45084,8.888673,18.338358,399.12976,6.461961,
4.5312614,73.60909,234.4986,191.0548,9.452732,21.594772,568.18396,5.129308,
22.999933,94.91588,439.89285,350.07742,16.675076,21.585478,567.4946,5.355126,
23.0,94.91755,439.9981,350.74268,17.07458,21.557108,613.2385,4.695739,
4.5105476,58.434185,99.37174,116.345985,5.154621,4.0782313,251.37987,6.6614547,
23.0,94.91751,439.98123,350.56155,16.760212,21.581709,606.7791,4.954322,
19.345234,91.47074,438.05728,237.43938,9.340869,21.592752,555.9703,5.6527886,
4.5241685,59.16413,98.7963,120.98794,5.8256474,4.076481,250.00894,6.5696235,
4.534796,58.04187,98.80556,110.39601,5.139408,4.076481,250.01619,6.581652,
4.9538975,80.42476,413.94492,184.00023,7.127281,21.594706,594.0737,5.5825267,
4.511775,61.299084,108.6267,152.35297,6.412968,13.697391,268.564,6.444145,
4.5100856,69.46392,98.834885,156.70053,5.863254,4.0764813,250.02985,6.7325654,
4.595289,79.82073,303.02008,173.04,8.959806,21.594263,577.76605,5.8356986,
4.6211843,83.803505,194.44527,210.57529,12.402272,21.564976,483.27454,5.8028708,
22.983795,94.84412,439.8007,337.27228,12.5452795,21.593956,605.41406,5.4162717,
23.0,94.91755,440.0,350.77036,17.126118,21.539936,615.9945,4.581043,
4.515985,60.046894,98.87576,115.59097,4.441338,4.076504,250.18188,6.67498,
22.838392,94.86034,425.0591,324.32452,14.948954,21.584318,545.5291,5.7501106,
22.965616,94.7723,439.66986,338.17444,15.018382,21.587555,583.973,4.9926624,
22.999523,94.905495,437.90546,347.35123,16.667944,21.589178,560.4961,5.141761,
4.514708,60.61086,98.867836,166.65651,7.5692706,4.076481,250.02179,6.585744,
23.0,94.91755,439.96664,350.75864,17.113323,21.542517,599.58435,4.712374,
4.5133915,58.32726,98.78918,107.985855,4.111705,4.076481,250.0,6.5667367,
23.0,94.91755,439.9999,350.7696,17.11991,21.52314,618.2854,4.5982423,
4.5111213,60.9883,98.95724,124.5457,5.1638527,4.0764885,250.21838,6.735394,
4.506768,61.389507,99.93776,139.86469,6.4219437,4.1068316,256.98575,6.459306,
4.510606,60.537125,99.98615,158.576,7.870252,4.1218085,261.11816,6.1656065,
4.523111,62.85562,98.96327,125.08306,5.864837,4.0764837,250.2095,6.641017,
20.808186,94.60562,413.65878,299.4179,11.501576,21.59159,540.3854,6.041666,
22.999987,94.91593,439.99182,350.20325,16.627834,21.585463,602.9172,4.691161,
4.5179276,60.151978,98.793076,138.78876,4.717549,4.076481,250.00168,6.5008984,
22.998535,94.902374,439.26923,348.66437,16.83815,21.575926,599.1619,4.947647,
18.602318,90.662926,427.35593,244.75298,12.641916,21.593674,574.73914,5.035041,
22.99997,94.91657,439.9863,350.08383,16.909126,21.588749,606.46204,4.834673,
23.0,94.91755,439.99994,350.76758,17.07175,21.579962,619.88196,4.6256857,
4.605657,73.13634,214.78926,166.6274,9.640166,21.59485,582.2769,5.7757297,
4.528571,60.486217,99.18224,143.35815,5.2973776,4.088766,253.95427,6.5591598,
22.99969,94.91547,439.75766,348.34872,16.308405,21.562645,594.0277,4.868206,
4.520285,78.62108,147.05478,164.95856,10.273596,21.231007,407.31595,5.5981913,
4.5136566,61.407803,98.81478,121.95142,6.408073,4.076481,250.00209,6.6153693,
22.688522,94.65874,436.48096,313.19604,12.386175,21.591242,573.18353,5.0353026,
4.9819746,67.86139,406.6266,185.89883,11.2887745,21.594957,591.92035,5.5749006,
17.557554,93.112274,416.13727,299.21625,13.347819,21.591242,496.21802,5.251005,
4.517521,58.98812,98.79502,134.58827,4.7106857,4.076481,250.00012,6.57128,
4.527787,62.9673,98.79483,125.505165,4.700954,4.076481,250.00087,6.7253137,
22.99996,94.91624,439.5381,350.3091,16.884726,21.5918,605.84454,5.1440086,
4.562842,72.69824,363.61115,141.07614,8.83467,21.594963,605.4871,5.5126657,
12.368956,93.600174,386.9272,266.77142,13.484735,21.594265,571.11725,5.7485685,
22.999989,94.91684,439.31262,350.29987,16.911852,21.548573,576.08514,4.7848134,
4.5527906,63.604465,98.81289,123.6555,5.674057,4.076481,250.05658,6.346628,
4.513137,60.956383,98.79052,136.56096,4.7958503,4.076481,250.0,6.6305547,
22.999998,94.91733,439.98953,350.48187,16.940199,21.577406,605.19635,4.9161224,
4.515522,56.965073,98.80317,114.440544,4.2376285,4.076481,250.00084,6.6381145,
23.0,94.91754,439.99966,350.76395,17.038704,21.571983,610.0493,4.6572213,
22.998383,94.89373,439.91534,346.46762,15.85656,21.585737,583.93243,5.251783,
4.516735,62.830303,100.57533,131.68594,7.627717,4.080366,252.65843,6.559121,
5.6685443,86.55658,296.58197,251.95963,13.759724,21.59454,569.09283,5.758933,
8.873653,81.76028,423.9088,224.09836,6.1555457,21.59239,587.26587,5.3960032,
5.7517695,86.272964,384.69266,211.76956,9.110356,21.592926,577.9837,5.783638,
4.532418,63.231197,98.79293,123.85059,4.881055,4.076481,250.00012,6.627013,
22.99995,94.916565,439.9262,349.9254,16.542301,21.584162,608.58826,4.893528,
4.5353746,60.90924,99.38113,127.41313,5.198568,4.076491,250.38069,6.6022625,
4.5963836,59.312,98.90265,144.4338,5.57465,4.076482,250.17415,6.439455,
22.157091,94.77574,407.02585,327.62616,13.788819,21.58322,556.33264,5.3787446,
4.541565,57.953194,99.13642,131.94907,5.963892,4.0765142,250.3083,6.5188723,
4.543632,59.151405,98.79369,128.90678,5.690479,4.076481,250.00098,6.592025,
4.9181533,89.13013,201.3105,198.54926,11.77955,21.594284,553.02106,6.1202364,
4.5493007,60.19783,98.79361,123.84134,5.866901,4.076481,250.00018,6.611404,
4.505546,61.711727,102.00874,147.47182,7.170922,4.7716775,272.31625,6.478174,
4.5165005,60.345184,102.543076,139.43935,7.7163854,9.809511,277.15854,6.53621,
4.518203,61.613335,99.0004,127.22509,6.0467453,4.0764966,250.29968,6.548374,
4.505508,61.139156,98.79773,151.91273,5.74072,4.076481,250.01341,6.598273,
4.561108,58.3163,98.78946,142.50397,4.408628,4.076481,250.00003,6.457368,
11.156458,90.80037,423.47647,255.22398,12.992164,21.594893,592.6913,5.6221476,
4.5159516,57.974453,98.79033,113.341354,4.2305856,4.076481,250.00008,6.644688,
5.6225295,89.36892,405.86157,182.51143,7.4963818,21.594229,573.2967,5.5527077,
4.5371366,59.935215,98.822205,130.38606,6.0448575,4.076481,250.01247,6.560459,
7.780022,86.00832,343.78583,190.5868,13.266624,21.593325,570.9112,6.0440674,
5.948453,86.86559,426.56183,208.30714,10.801984,21.594233,594.03375,5.545204,
23.0,94.91753,439.99963,350.7556,17.076157,21.578995,619.77045,4.6372786,
22.999971,94.91702,439.26587,350.41876,16.900822,21.569635,526.88715,4.798692,
23.0,94.91752,439.995,350.72058,17.025864,21.579384,595.5591,4.8023186,
4.5338416,62.810543,98.93856,123.46085,5.7009797,4.0765295,250.25073,6.5770802,
20.447865,93.15297,428.70438,266.7325,11.36801,21.589811,594.2545,5.960085,
4.5094337,67.05307,98.84279,128.50075,5.3937874,4.0764813,250.06908,6.7821493,
4.516453,75.337715,114.29576,164.04305,11.104612,21.267004,338.14386,6.1817646,
22.897802,94.83662,437.49442,337.154,15.73586,21.57661,576.8599,5.5215816,
23.0,94.91733,439.99835,349.8961,16.280272,21.576906,597.56525,4.907879,
4.6149898,80.300674,187.76917,209.49094,9.918981,21.593912,536.5249,5.3509216,
4.539604,57.434135,98.79171,114.51313,4.1811905,4.076481,250.00008,6.513159,
22.999958,94.91659,439.8579,349.58292,16.248655,21.581404,589.4907,4.992945,
4.5089064,62.228558,103.55116,154.18092,6.2169185,21.347143,471.48346,6.3909583,
4.5086546,59.87619,98.79004,131.40579,4.9163027,4.076481,250.00005,6.7042613,
4.5072284,73.88811,192.36308,173.09422,12.476677,21.594395,552.4377,5.097523,
4.5244336,64.484634,98.96635,118.87602,4.398718,4.076481,250.03325,6.718376,
4.508694,65.98206,185.78424,137.63184,9.841341,21.585062,517.954,5.670591,
17.208706,94.099014,436.70166,257.16592,10.003434,21.594318,593.11206,5.4042106,
23.0,94.91755,439.9995,350.75696,17.117191,21.582603,615.9857,4.6239414,
18.928429,94.717995,324.90204,330.4052,14.224464,21.592733,526.70123,5.2660594,
4.5583014,60.79079,102.76319,136.25955,7.703483,6.1232734,326.0691,6.3750553,
22.632929,94.590836,438.27237,312.06857,14.26839,21.593021,594.92706,5.448021,
22.996037,94.89097,439.5028,345.28503,15.4330015,21.578419,601.86194,5.314131,
4.50661,58.26611,98.8789,126.313484,6.1141553,4.0765095,250.75676,6.5304074,
4.5130825,58.89652,98.792465,132.73611,4.5118957,4.076481,250.00009,6.589934,
4.50819,62.13485,107.41482,153.89706,10.514207,21.158176,354.14273,6.5389805,
4.9133573,75.245804,429.69305,149.65862,7.3585286,21.59493,615.26794,5.3737926,
23.0,94.91755,440.0,350.7702,17.12361,21.552794,617.666,4.586607,
22.999811,94.914635,439.8667,348.80826,16.119312,21.5806,605.7743,5.1264415,
22.999903,94.91691,439.8618,349.4715,16.93005,21.591698,587.44666,4.9783273,
4.517567,61.212494,98.80148,117.29914,5.0476456,4.076481,250.00212,6.5770817,
23.0,94.91753,439.96585,350.6612,17.081179,21.576782,583.7334,4.799971,
4.507224,57.474644,101.78196,118.58733,5.263794,5.8606186,269.2049,6.716966,
22.999994,94.91705,439.98703,350.26816,16.970463,21.558794,600.5057,4.815811,
4.54494,57.65298,98.793816,117.45764,5.143689,4.076481,250.00294,6.7018247,
22.99999,94.915016,439.99185,350.60767,16.660397,21.585184,609.21466,4.9668403,
23.0,94.91751,439.99884,350.63654,16.92707,21.587961,620.2238,4.6219664,
4.534974,62.46738,99.118805,141.2913,5.4529877,4.0764823,250.2232,6.67802,
4.5236936,61.476418,98.79496,132.8295,5.3831105,4.076481,250.0003,6.6312275,
4.527221,58.862694,98.79929,118.691605,4.4679527,4.076481,250.00244,6.6286383,
22.999762,94.91394,439.52408,347.64905,15.7877865,21.58431,595.2247,5.3972297,
21.397512,94.16918,385.80524,260.921,13.181178,21.582426,543.55164,5.689514,
4.5064826,59.8754,105.76608,133.83049,6.813479,20.414103,397.7294,6.319355,
4.504603,60.52871,100.05203,179.10585,6.937806,4.2867656,267.91214,6.326746,
4.509339,56.3837,98.78921,128.69037,4.1484456,4.076481,250.0,6.795308,
4.5151396,61.909744,100.86341,143.52356,8.181033,4.7051525,265.19485,6.3291373,
11.272291,94.16721,176.70975,266.00592,15.404046,21.583782,513.3259,5.5433726,
4.5259614,57.658062,98.789635,122.65276,4.059661,4.076481,250.00009,6.4832697,
22.99999,94.91698,439.90662,350.19653,16.618315,21.58705,579.5475,5.0460606,
23.0,94.91755,440.0,350.7704,17.12612,21.577303,625.3639,4.575075,
22.99988,94.91693,439.71954,349.87387,16.529325,21.56933,581.24225,4.8601747,
4.5454893,60.801804,98.79392,116.35879,4.5831914,4.076481,250.00044,6.5477686,
4.5513153,63.79193,98.7896,118.31745,4.8316674,4.076481,250.0,6.687624,
4.5064325,72.93358,257.3987,172.4301,9.584153,21.594938,575.3423,5.3328085,
4.5117154,58.712536,98.79663,115.99409,4.9712486,4.076481,250.00012,6.7939544,
4.5139513,59.513836,98.78978,113.83393,4.7304983,4.076481,250.00003,6.616963,
22.998928,94.908676,433.09247,347.98712,16.254827,21.578417,576.9832,5.140003,
22.990225,94.86523,438.3628,341.1614,16.122248,21.548233,575.44293,5.456675,
4.511637,62.46234,102.60752,116.052864,5.1015744,5.6300826,281.54755,6.5664353,
4.5174108,61.00815,101.95198,141.0773,7.4150133,6.2260947,310.16336,6.5897713,
4.501825,60.360542,102.945984,142.6441,6.491663,21.326647,430.25253,6.4361863,
4.51832,75.82511,120.58888,188.19902,13.468562,19.637524,367.87262,5.5150156,
4.536524,56.54956,98.791855,123.409935,4.2617946,4.076481,250.00003,6.8047867,
22.945276,94.77263,435.74985,325.02567,14.808248,21.56848,566.27716,5.4379835,
4.530009,59.625526,98.81257,121.857574,5.1767755,4.076481,250.02158,6.634349,
4.5264006,58.87536,100.08277,132.694,5.5195355,4.6204906,270.17944,6.231126,
4.505415,57.375614,98.83488,114.94449,5.9657793,4.0764813,250.02014,6.6815486,
4.5190163,58.343296,98.79009,152.10898,4.258485,4.076481,250.0,6.449296,
5.328994,74.650955,354.1465,168.92976,9.915528,21.59497,605.0356,5.3711705,
4.5439277,62.853848,99.02851,122.00236,5.1820745,4.0765224,250.54968,6.4278455,
4.505565,58.067764,98.78931,106.62374,3.980561,4.076481,250.0,6.7683563,
22.721859,94.32856,438.4635,294.39127,14.039945,21.591995,601.7809,5.25825,
4.512939,59.137814,98.80849,127.458855,5.198538,4.076481,250.00447,6.394255,
4.647335,80.66495,152.3887,201.87262,10.3444395,21.46697,405.0723,5.90775,
4.5155063,61.604122,99.02004,121.88617,5.975815,4.077654,251.57132,6.6936893,
5.1749077,92.22137,419.88666,215.50674,11.083079,21.594143,491.72583,4.9592757,
19.467316,93.366356,415.62054,272.24704,13.024216,21.593533,590.95593,5.644502,
23.0,94.91755,439.99994,350.76978,17.107924,21.587234,613.55804,4.62666,
23.0,94.91753,439.99957,350.7432,17.05225,21.587818,622.4004,4.739677,
4.511369,58.37884,98.804596,121.31413,4.9788346,4.076481,250.01208,6.720136,
23.0,94.91755,440.0,350.7704,17.125837,21.556639,610.1445,4.577455,
5.6987977,73.208145,387.1911,207.32828,7.0455766,21.594425,603.54205,6.467989,
22.689205,94.59384,439.5211,306.51785,9.936681,21.594566,575.86096,5.55079,
12.021904,90.22947,389.51746,270.19992,14.541803,21.594208,567.5684,5.4300346,
4.5610447,60.086403,98.79211,121.406265,4.7919507,4.076481,250.00009,6.5437264,
19.708292,92.59595,438.11737,243.26794,12.235447,21.593857,613.1137,5.654871,
4.5105968,59.13397,99.11643,124.5815,5.929904,4.0780063,251.811,6.5703363,
4.520243,66.240204,98.86918,153.37947,7.12469,4.076481,250.02391,6.749866,
21.635254,91.99723,428.88773,270.93417,6.2518964,21.594685,605.18146,5.9528775,
5.311983,88.218185,389.23322,211.83339,12.504685,21.594158,607.7091,5.704666,
4.5411315,61.31847,98.81508,124.33103,5.0948434,4.076481,250.01218,6.4311266,
22.978832,94.83871,439.35944,328.9982,14.151448,21.580763,596.2409,5.695576,
4.533652,58.016117,98.98558,115.12522,5.52885,4.076509,250.19186,6.5014963,
12.456811,89.70301,425.65332,236.08582,10.867874,21.592958,580.33813,5.612441,
4.5532656,66.33894,168.8384,147.2899,10.236991,21.502718,487.45605,5.894343,
23.0,94.91755,439.9998,350.75208,17.054422,21.586319,622.0415,4.679325,
4.508496,59.95979,98.78969,130.50073,4.50334,4.076481,250.0,6.811009,
20.817904,92.172615,437.39642,258.41147,9.890146,21.589476,573.8804,5.144764,
22.91674,94.74887,439.60666,329.83417,14.181377,21.587679,583.7728,5.4403067,
4.508468,80.88671,160.00151,206.86766,15.008293,21.593437,539.7696,5.1684403,
6.870682,87.19595,416.61093,168.40526,7.5534587,21.594463,595.4218,5.991078,
4.5092764,61.298767,104.03002,153.731,4.9960103,8.702536,292.95532,6.3298044,
8.086785,92.16738,282.35583,266.45438,14.161694,21.593245,576.6332,5.9584885,
20.615135,94.0333,438.85828,267.47812,12.598841,21.590466,599.05646,5.779916,
22.999971,94.91722,439.82062,349.72113,16.800558,21.557981,600.6154,4.9563794,
4.507826,62.79337,98.82123,114.04746,5.2305574,4.076481,250.00536,6.7314134,
23.0,94.91751,439.97498,350.67557,17.046623,21.555386,592.03357,4.8631124,
5.232974,83.91216,323.53265,189.196,10.682007,21.594606,607.1058,5.609342,
4.5136223,62.1859,167.19339,147.97464,5.6619496,21.586098,554.9426,6.589071,
4.5021305,67.63883,171.74744,181.0041,12.192073,21.593824,559.27264,5.761227,
4.510486,61.79045,110.859695,127.99918,8.797948,20.916645,437.01657,6.4304504,
22.75431,94.620964,438.25046,336.5662,14.699913,21.591726,574.1253,5.453755,
22.999823,94.91359,439.9498,348.64056,16.310947,21.561304,591.56824,4.954161,
23.0,94.91755,440.0,350.7704,17.126743,21.571198,624.5117,4.5872188,
22.99972,94.91508,439.99622,349.65186,16.221296,21.590706,618.5291,4.909074,
20.754564,94.107506,437.5323,315.55127,14.630556,21.582943,553.80676,5.2895074,
22.999985,94.91718,439.82352,350.46432,16.977621,21.590027,589.5949,4.7762794,
19.530771,94.42991,428.25815,306.33542,10.825212,21.579327,605.2033,5.73343,
19.987652,93.830345,437.262,249.15015,12.859575,21.58997,597.4073,5.4980555,
4.512506,61.016853,99.38109,120.64418,6.215702,4.0861998,258.06085,6.548854,
23.0,94.91755,439.9998,350.7487,17.066248,21.576572,616.22,4.6700974,
4.5121136,80.41263,102.28472,152.2667,11.382044,6.3705354,265.87738,5.272067,
4.5162935,57.80582,98.78943,117.137985,4.057657,4.076481,250.0,6.823956,
4.5453315,60.335598,98.794556,126.67967,4.7960067,4.076481,250.00026,6.5230026,
4.5260954,61.99591,98.83928,142.83083,6.8463817,4.0764813,250.02115,6.680326,
4.5227613,61.713818,99.63179,140.73029,5.7019296,4.081087,252.3896,6.662053,
8.810971,86.39301,410.4671,206.47093,9.350839,21.590868,534.5441,5.88458,
14.029341,94.275696,436.2741,246.752,10.107703,21.594213,596.3887,5.2244425,
4.537206,60.89778,99.86712,141.63228,6.7687497,4.0801845,252.75713,6.362666,
4.518902,60.497215,98.79048,105.600685,4.6288486,4.076481,250.0,6.8263173,
4.517598,58.336514,99.07033,112.561806,4.552593,4.076504,250.18352,6.4194875,
4.5585427,62.175922,98.802956,115.4788,5.675313,4.076481,250.00108,6.630565,
4.7929616,87.552444,421.72876,181.1435,6.9717197,21.59464,573.8195,5.130272,
4.5378723,60.453896,98.79101,120.46017,4.995692,4.076481,250.00012,6.6110053,
20.381952,94.19948,437.311,295.52606,8.443404,21.593452,586.3983,5.637891,
4.520592,61.525444,101.22065,131.69586,5.5590615,4.2281857,266.35257,6.5926757,
22.978872,94.8197,439.1985,337.08456,15.289916,21.587267,595.00476,5.307198,
4.5112367,62.439472,98.799446,115.7308,5.703039,4.076481,250.0016,6.6596556,
4.5295057,57.414436,98.79597,118.49014,4.7958655,4.076481,250.00075,6.683282,
4.526445,58.314415,98.78936,131.64667,4.052005,4.076481,250.0,6.6482396,
7.0153584,91.63316,333.2905,210.25003,12.379221,21.593927,558.2878,5.6138325,
4.508641,64.35777,105.727615,162.8691,6.940068,7.6376805,297.49023,6.6138477,
4.5070896,72.51085,196.90198,152.83727,11.469566,21.594585,561.6245,5.175407,
4.525999,59.389423,99.02867,126.25524,5.856196,4.0764956,250.2322,6.7597413,
4.547171,60.69178,99.088905,132.68361,6.6318374,4.0765395,250.97401,6.7272825,
23.0,94.91755,440.0,350.77045,17.127481,21.558304,625.6079,4.5709233,
23.0,94.91755,439.9999,350.76816,17.125494,21.577074,612.01056,4.640204,
22.944742,94.518585,439.4827,315.2687,13.92371,21.593285,591.7833,5.3832955,
23.0,94.91753,439.99915,350.7086,16.959898,21.567724,615.81604,4.738794,
4.523286,60.68895,98.79068,135.4707,4.2378416,4.076481,250.00012,6.421759,
4.5064,60.77628,103.35326,137.62042,6.0509105,5.090625,294.85312,6.451214,
4.5285745,64.18027,132.13538,133.937,7.156073,18.083054,400.5214,6.180987,
23.0,94.91751,439.96802,350.70966,17.085651,21.568438,609.45074,4.937931,
4.5169644,61.18776,98.828674,127.29446,5.1657386,4.076481,250.0578,6.57789,
23.0,94.91753,439.99905,350.70657,17.033413,21.577827,622.2033,4.779241,
7.495857,83.33581,369.7778,150.9618,10.626831,21.59384,596.57117,5.332162,
22.999994,94.91732,439.73154,350.3156,16.909061,21.564594,568.0106,5.134249,
23.0,94.91755,440.0,350.77045,17.129597,21.587141,626.633,4.568567,
4.529781,89.18981,128.11082,233.94249,10.209453,21.593672,505.80374,5.1680636,
23.0,94.91744,439.99857,350.73767,17.042847,21.584003,618.4689,4.680808,
22.99666,94.89854,439.91782,341.71368,16.12589,21.573833,603.08466,5.1345124,
4.531754,59.83323,98.84002,136.05377,5.8677626,4.076481,250.03165,6.4491034,
4.513524,66.4277,222.29118,196.62825,12.653299,21.59494,558.32916,5.5654316,
23.0,94.91755,439.99994,350.76715,17.113918,21.57677,619.25946,4.6418505,
23.0,94.91755,439.9934,350.76776,17.098585,21.566137,575.19366,4.6409626,
4.516428,60.047756,143.5216,138.80162,7.702423,21.452667,495.48734,6.3721137,
4.5087905,60.08175,103.526054,134.93314,5.034113,16.703018,309.32996,6.558063,
4.670125,67.93559,333.31882,172.20074,10.091517,21.59481,585.39417,5.3542295,
4.525919,58.162624,98.78997,107.872154,3.9730923,4.076481,250.00003,6.570122,
22.99217,94.88542,439.5484,339.5416,13.942727,21.587107,591.4266,5.035674,
4.50574,58.73615,98.78936,115.53769,4.0371833,4.076481,250.0,6.6005116,
4.5234804,57.70539,98.78917,122.55859,4.1246834,4.076481,250.0,6.661855,
23.0,94.91755,439.99786,350.74814,16.98088,21.580505,608.6914,4.7240157,
4.5209117,60.708515,98.817764,162.1771,5.3365765,4.076481,250.0052,6.4747634,
4.5148525,57.09704,98.78911,100.60272,3.9203265,4.076481,250.0,6.561444,
