Sr_No,Fruit_Type,Climacteric,Ambient_Temp,Humidity,Gas,VOC,CO,Core_Temp,Light,pH,Ethylene_Production,Respiration_Rate,Sugar_Content,Moisture_Content,O2_Level,CO2_Level,Days_Stored,Shelf_Life,Spoilage_Resistance,Freshness
584,Mango,True,2.8,86.0,143.4769967162749,45.99701421803932,5.7,1.9,15.785795897853028,7.0,0.15,25.62,17.3,83.1,20.81701050680132,523.1009194847253,1.1864445400138095,12.740267461450037,5,fresh
545,Cucumber,False,7.8,89.7,195.82651037436605,108.6686928377724,1.8,7.2,24.864749338068776,5.2,0.1,5.51,2.7,93.1,20.085264649659862,666.9850505558205,6.072952595809961,10.82002150980307,5,fresh
820,Bell Pepper,False,2.7,89.6,97.39638875352531,46.042169970752134,1.8,2.2,2.058683301348352,6.5,0.06,5.17,4.6,91.5,20.360769029980315,734.2566518423957,7.034794559075009,19.528899808688116,6,fresh
859,Banana,True,3.9,88.3,219.9393121661686,51.84946842843981,2.5,3.5,22.521333217504928,6.6,189.47,11.13,17.7,75.6,20.064124140678516,761.9870689947254,1.19318341444556,10.268950933147314,4,fresh
155,Papaya,True,5.5,93.8,328.37406429924073,140.24990812021804,5.2,4.6,48.023492538715956,6.1,1.92,22.48,6.9,87.1,20.773696962987312,449.01893567702916,1.5158585029460965,5.349885328883783,3,fresh
415,Blueberry,False,2.5,94.8,133.78919684666587,45.163750528836204,2.2,2.0,0.8399035546632183,6.9,0.04,9.02,13.6,83.5,20.437145482507493,437.8250310701918,1.9772574520967274,12.09122406436437,4,fresh
380,Pear,True,6.4,82.4,424.35418560281084,151.62268880002935,5.1,5.5,39.7820784234484,6.7,6.24,20.78,10.1,83.7,20.927035707785652,737.1251241806748,2.3090677594050435,6.422675173972398,5,fresh
90,Strawberry,False,4.7,97.1,152.0108449531609,45.38894696905403,2.8,4.4,20.428566665363547,6.4,0.03,12.32,6.0,90.1,20.878220115319692,547.2466679251427,1.359719612338473,5.953411538367359,2,fresh
662,Tomato,True,23.8,65.8,2623.9031762853433,731.074731761532,23.7,23.2,220.8928985869926,6.366494927294854,13.62,82.4,2.9,89.1,20.07227179580083,1337.0795058666363,4.388123124518385,13.213339894736494,5,fresh
728,Avocado,True,25.1,94.4,878.9327804987533,338.20712331896146,63.6,24.2,102.4249593334887,6.3,218.59,262.93,0.7,72.0,18.70872982031436,1069.572790920019,2.095482888779829,11.115205475110477,6,fresh
575,Cucumber,False,6.1,95.0,165.7464931118513,94.05565811891948,1.8,5.1,9.222348982217548,6.0,0.06,7.62,1.5,95.3,20.06474520228443,709.3913746360508,1.7900779710171801,10.53539975196871,5,fresh
746,Peach,True,1.8,88.5,192.08471085820437,62.065347572120125,2.6,1.1,40.00332795128401,6.4,9.15,11.24,11.0,88.0,20.63544376998455,720.6322659845933,1.7491532035968438,5.661656804579749,3,fresh
1000,Cherry,False,3.8,90.2,140.4620073677541,45.98369311919684,1.5,3.2,36.55526108605919,6.4,0.06,6.77,12.9,81.0,20.285105885646974,649.1769318985673,1.0146173913363385,4.5347032623221155,3,fresh
449,Kiwi,True,20.5,85.9,1914.7326696753144,1215.149038499228,17.6,20.2,173.43679357729886,5.34253363340423,5.32,41.89,10.3,73.6,19.387647533233046,1239.2942604627128,10.668037815425004,19.226428058714447,4,fresh
25,Avocado,True,3.3,84.0,212.77970716146328,61.18014557112938,7.7,2.3,19.028390683519948,6.2,15.56,29.36,1.2,73.3,20.52724943898143,487.25447363334445,3.048274996959939,13.957774646729494,6,fresh
171,Strawberry,False,7.4,88.4,277.1026977431083,346.797043824956,4.3,6.4,39.91919596996543,5.248477035029623,0.06,16.7,6.9,88.1,20.066645588426137,560.6424478570609,2.876257336079769,4.033341091790389,2,fresh
832,Mango,True,3.1,92.0,299.1732476160078,71.83854765533302,6.7,2.5,1.9369167556524791,6.7,1.68,23.21,14.1,83.3,20.627462419140784,691.8015446223296,4.34371428485507,11.798610761145607,5,fresh
488,Kiwi,True,5.1,87.9,310.08628552392526,120.46711925435677,3.6,4.1,29.908621458137812,6.6,0.16,10.95,12.1,80.7,20.89890871385197,355.6803129491007,6.658976543166475,27.591594538391533,4,fresh
179,Apple,True,5.3,83.5,243.70882180793296,107.92173747937069,3.4,4.6,41.26397430559081,6.1,0.4,12.06,10.1,84.6,20.06613416201631,437.84075808008697,4.138800032503363,20.076363037954714,7,fresh
738,Blueberry,False,18.7,60.2,378.6386210748457,280.53818585842095,8.6,18.1,284.66549459465887,6.1,0.02,26.44,11.5,78.1,20.372172642764454,1176.1112660721708,6.338551765934553,10.558556209590916,4,fresh
713,Apple,True,3.3,85.0,159.79972574546724,48.85575274633665,1.8,3.1,11.255428595300499,6.0,0.64,7.36,12.7,83.9,20.303397453497343,434.5083300405969,2.43034585056461,29.453529563407564,7,fresh
180,Peach,True,6.2,88.4,452.67502440764315,165.6706468124494,6.8,5.6,45.815307816268465,6.7,4.27,28.08,9.4,87.5,20.65301082676373,620.3972874749526,2.129985057947536,6.43612445565852,3,fresh
614,Cherry,False,5.6,89.7,210.23302405928058,101.3396631760344,3.0,4.7,42.00479796423321,5.5,0.03,11.09,16.4,79.8,20.086659737261346,323.23566921599115,3.3837402706960678,5.499431328978099,3,fresh
236,Pineapple,False,3.0,91.9,142.48466334179875,57.39558800283286,4.1,2.0,47.41566301200509,5.8,0.06,11.05,11.9,84.4,20.02835486599367,445.2030239437282,8.763897861419174,11.179292593802025,6,fresh
656,Tomato,True,22.0,52.3,1666.095591261401,458.2472763294924,14.9,21.1,155.22301717250056,6.1,19.64,50.45,3.9,88.3,20.388868556010827,957.1443376618513,4.779049507949686,9.555869516767302,5,fresh
694,Strawberry,False,33.4,63.8,524.3549708376016,385.09435309867547,43.8,32.7,208.27223876017612,6.4,0.26,185.98,6.3,86.7,19.698059383578514,1293.30861071971,1.7641403664674429,4.987782078369047,2,fresh
117,Peach,True,7.1,89.9,1460.5239267550066,388.5125462632055,5.3,6.2,49.41778863175904,5.083499233898472,89.14,22.18,10.7,87.8,20.452909233229246,340.8070898765103,2.0444546032698847,3.2438394709810625,3,fresh
413,Mango,True,22.4,93.7,2400.4838474268404,950.3034274160809,38.8,22.2,234.13424423828553,5.3584802798097675,31.2,130.85,15.2,78.3,18.85432013666833,1367.2935250002838,4.821336257088905,7.277598405505229,5,fresh
528,Cucumber,False,6.5,91.0,297.16167646196084,170.5347567802562,2.6,6.2,24.04875165392597,6.170231970152864,0.09,9.32,1.9,94.4,20.81249961212256,371.1343098514981,4.110257456650654,13.723113470436777,5,fresh
599,Pear,True,20.3,62.9,1238.8319086822808,389.9846444250023,10.6,19.7,263.01704582295974,6.3,13.59,43.34,11.4,82.5,20.318996202551652,1025.3063713635347,2.230754263383461,6.596483457936458,5,fresh
524,Apple,True,8.2,97.1,401.7609888575974,185.0946231926254,3.4,7.7,1.1048651859417835,6.9,0.28,10.35,11.2,82.6,20.788968567229656,499.9836711376432,6.340342122975865,19.670363760413643,7,fresh
131,Mango,True,5.6,87.4,650.9655716579164,322.8649306847864,9.2,4.8,19.07444672875944,6.127102787133804,2.66,32.24,13.6,82.1,20.77739157595442,337.86258158678214,4.197696428739465,9.605638810548589,5,fresh
741,Cherry,False,4.6,85.8,174.17506271822154,43.31320072917928,2.6,4.3,38.88323687296294,7.0,0.03,11.43,13.8,80.7,20.172590679902353,720.8293113427951,1.2062960369026554,4.269980466162238,3,fresh
395,Tomato,True,7.0,88.4,298.3802250404889,117.20227390915905,4.3,6.5,42.738031028803825,6.1,6.49,18.85,3.2,92.8,20.747819708696856,774.4358236707803,1.3531048302113788,11.178299840488595,5,fresh
582,Blueberry,False,2.0,84.0,125.75304138074746,42.12887672581554,1.5,1.8,21.83402825267236,6.4,0.05,6.03,12.4,84.4,20.87217086972917,712.9831502846523,2.409239034383965,10.976876547456257,4,fresh
756,Peach,True,26.2,88.8,1773.469177219415,461.03803180774037,62.4,26.0,222.58528065166263,6.694086767537793,94.45,275.81,7.2,86.3,19.180036017158937,1133.5646360105097,1.3131495988243613,6.132810031317104,3,fresh
336,Cucumber,False,1.7,92.6,133.4082026687245,49.33032205703802,0.7,1.4,3.5488261432165102,6.2,0.07,2.58,2.4,94.9,20.48600735925777,693.3938284884582,4.202674843747349,11.579947147093932,5,fresh
767,Apple,True,5.7,87.6,303.2035945272725,141.53569720824717,2.6,5.1,30.81858636460782,6.1,0.56,7.92,10.0,84.0,20.357027497143516,425.6598909098357,6.2166603617964515,20.414095976164134,7,fresh
213,Grape,False,7.7,85.3,160.89284056561664,112.80137237989067,1.4,6.9,22.358881792280922,6.7,0.01,6.0,15.9,79.5,20.90424350325753,648.6749987417079,1.7092726631070037,11.526589311488623,4,fresh
81,Pear,True,5.4,91.6,319.17414573534853,149.0869165985319,5.6,5.0,1.5812698258775626,6.6,5.27,19.16,12.6,82.3,20.96256795955738,368.71376661511096,4.702773358468352,13.758213927551708,5,fresh
965,Avocado,True,18.6,77.3,2097.4031436757414,687.4805595038164,42.7,17.6,72.6149314959636,5.6,141.15,129.93,1.2,68.3,19.277457805043515,1881.691827558054,6.442385219104002,7.129429515434742,6,fresh
261,Grape,False,6.0,91.9,188.60954139876466,90.39783894609121,1.6,5.4,41.98064275641961,6.4,0.05,5.63,21.7,80.1,20.515373782383477,789.5250284306406,3.928611700701152,13.251560774190965,4,fresh
156,Pear,True,7.4,94.7,568.06706041234,185.32993272135664,2.8,6.4,4.009935075536414,5.9,2.18,10.16,9.1,83.8,20.165842939340145,304.17480340774654,3.624902754075659,9.505642656680086,5,fresh
827,Pear,True,6.3,90.5,311.6164910996044,100.36284321074464,2.7,5.8,49.369095932281795,6.9,1.02,11.84,15.0,83.4,20.850378008170136,762.481872798498,1.208123250677428,8.187929495091645,5,fresh
138,Banana,True,4.8,89.2,206.76420183175992,57.287218274966094,2.7,4.0,43.76159121290488,6.6,153.03,10.83,15.5,73.6,20.46742792634233,520.2517933385635,2.579914368974917,13.147809888873578,4,fresh
908,Cherry,False,28.1,68.0,474.4084576818712,281.85328746562817,17.4,27.3,220.29340478850474,6.9,0.05,74.1,11.9,79.4,19.385622336804683,1133.9526355175549,1.727028224572888,6.769638184486315,3,fresh
608,Pear,True,3.1,86.4,410.623693826513,113.46779145571905,3.7,2.8,5.606904066539825,5.9,21.88,11.51,9.1,83.2,20.718776433408053,352.8260593025217,5.883456876743222,7.752666974111085,5,fresh
323,Kiwi,True,5.4,89.3,255.77124551630195,88.56498379556773,2.7,4.6,3.4149783998732532,6.3,0.59,11.06,10.6,82.4,20.590891690376324,358.8092326497832,2.2904796745304763,20.49149467105415,4,fresh
389,Orange,False,3.0,92.3,191.924925748097,69.09502136235312,3.5,2.5,29.541304076597978,5.7,0.05,7.18,7.7,85.9,20.61037744195583,746.0815743857481,14.085107520486016,15.836880682686024,6,fresh
801,Tomato,True,1.6,91.1,174.551888334817,69.52621077373105,2.4,1.4,28.523198211877165,6.5,5.25,8.83,4.8,93.8,20.75264947009732,637.9673205822178,3.6461570704620665,9.538610384428502,5,fresh
934,Papaya,True,3.2,93.2,196.3430720524516,62.97916942803725,4.4,2.4,18.99961884744899,6.0,1.36,17.98,7.9,86.3,20.93020594843465,664.354348873449,2.1951527430205813,9.65179965985713,3,fresh
4,Cucumber,False,2.2,91.0,136.03263336784244,47.70835862419926,2.1,1.4,23.913604128546993,6.8,0.04,7.15,1.3,95.4,20.826979590608506,630.9760449685745,4.8485022399612685,11.765169298001013,5,fresh
341,Watermelon,False,5.2,84.6,154.8204622436533,100.31452504748741,1.2,4.3,3.369705822714708,5.9,0.03,3.38,8.0,89.3,20.904019065887166,444.8209986145729,7.732751960407264,15.862303202129446,5,fresh
990,Blueberry,False,2.3,86.1,123.96575451794392,44.13637741279214,1.5,1.6,15.226711927455927,6.9,0.04,5.87,12.6,84.5,20.489866597736572,600.3370206642958,3.00918959809081,10.317147053987513,4,fresh
739,Strawberry,False,8.3,89.1,497.9244178175351,219.8741227983389,3.8,8.1,11.065949576782275,5.992932185533389,0.03,15.27,5.5,89.3,20.424600206686904,337.0932667315887,2.32087718749085,6.9343628796396946,2,fresh
533,Apple,True,8.2,88.0,358.55211172866393,134.2655219895739,3.2,7.3,13.407177235310009,6.4,0.84,12.16,10.5,84.3,20.78703364252544,496.9815601788933,3.2441385706141186,16.77520527286307,7,fresh
506,Mango,True,2.8,94.1,333.89258158363634,100.65219482886098,6.8,1.8,43.93263521787332,5.8,0.75,19.71,15.9,82.6,20.608593533027445,736.998709774693,7.156156995055289,12.933263621805612,5,fresh
400,Blueberry,False,4.0,87.6,154.77236820594726,54.92132414319116,3.5,3.4,43.66509805431488,6.4,0.05,11.05,13.7,83.4,20.50696381997036,506.14674831739893,5.860039210048782,12.290764215566988,4,fresh
130,Orange,False,30.4,76.7,566.2886863493555,402.7076358791837,16.8,30.1,258.1417859777192,6.860660858054893,0.29,64.57,0.5,83.4,18.631488941531597,1703.7900789933096,2.9905954738865783,29.34508209450034,6,fresh
144,Avocado,True,4.8,92.9,469.72039554977334,117.9651541515235,7.0,3.8,0.6233351159890488,6.1,63.02,22.71,1.3,71.6,20.727389964594376,730.4712305752446,5.396074271927791,8.299232068425894,6,fresh
936,Watermelon,False,18.9,67.7,497.8143579291899,393.80956912243823,5.3,18.5,202.0303690779993,6.0279189545259655,0.05,18.0,7.5,87.2,19.259459876304735,1039.067807169141,4.853077760521863,14.616983022544874,5,fresh
121,Banana,True,3.0,94.3,413.4837134322391,89.47611235928416,6.6,2.8,19.40630974275413,5.9,109.56,21.48,19.4,75.2,20.11493890630912,430.20776717558556,5.340838865472452,9.229338015933987,4,fresh
649,Cherry,False,7.0,85.7,202.42696323197754,109.9957981070046,1.8,6.2,13.283412422260687,6.5,0.05,7.63,12.8,80.4,20.391357899826577,764.3781275792295,2.0735591655806673,6.997833156628255,3,fresh
313,Pear,True,3.0,85.7,304.83766055480436,82.99675789110078,3.2,2.2,10.272096999121239,6.7,0.29,11.25,9.4,82.7,20.157790369229637,491.1218173501619,4.229105965886781,9.649928210739578,5,fresh
109,Pineapple,False,20.5,69.9,637.0020248131857,487.74788191999767,14.4,19.5,275.34146952736194,6.222811357064989,0.31,43.04,10.6,79.3,20.938765676180576,819.6206482312277,6.73726574127929,13.619602876828125,6,fresh
843,Kiwi,True,7.0,88.7,412.3298108428447,154.05895210415667,6.3,6.2,4.2555801394211725,6.4,0.14,21.55,9.5,81.1,20.361178121777403,531.6705802276751,4.524681308221814,19.037954959875393,4,fresh
322,Grape,False,31.4,76.3,958.5444940843462,661.0156842418496,17.5,30.8,231.66023763861546,4.646260368638473,0.1,60.78,14.6,76.3,18.76681592385188,1118.153360248174,4.361524081269376,8.308889390186575,4,fresh
672,Watermelon,False,2.2,89.0,134.29643490660771,44.181338600194096,1.3,1.3,38.721593699574164,6.8,0.02,4.71,7.1,91.3,20.049398840136185,418.79822491806374,3.638605188413132,19.28515009679128,5,fresh
246,Pineapple,False,5.8,88.7,148.79772991504203,101.05633754675125,3.1,4.9,43.19618239448198,6.1,0.17,11.99,13.7,84.3,20.473179497774403,613.5180493588017,2.933557658638364,13.350960300990053,6,fresh
170,Strawberry,False,2.8,89.8,170.90885182205105,46.32503779769636,2.3,1.8,41.81708416442004,6.6,0.05,9.38,6.2,88.9,20.996874233546436,604.5183033212545,2.1446597876879867,4.701750152095755,2,fresh
79,Grape,False,4.5,86.9,261.363958657196,129.26642909358753,1.8,3.7,48.712619550655425,5.543624986948771,0.07,5.22,14.8,79.6,20.590482932800455,726.8863137628252,6.796173562821037,8.16657114357003,4,fresh
558,Cucumber,False,21.1,96.0,325.27710257672874,218.62918693985617,8.1,20.6,185.36784545622973,6.8,0.13,31.09,2.2,92.5,18.457425876667397,1234.2530429423493,2.963605084486723,13.646201973519311,5,fresh
311,Pear,True,3.2,83.1,139.854751989675,44.39779314173282,3.3,2.6,6.716951638836405,6.6,3.72,14.75,13.9,84.0,20.565005116208877,404.66399273652644,1.248482276010844,10.693792480644763,5,fresh
636,Pear,True,31.4,65.8,1496.3862265131393,386.92426742731783,47.0,30.7,355.62860372281637,6.8,24.87,196.75,7.1,81.8,18.906584127273238,1435.6769539950737,1.9348490079706968,11.31287772922785,5,fresh
555,Orange,False,7.3,87.0,169.93052522268786,118.97754791275999,3.3,6.4,37.799186071306984,6.0,0.08,7.71,9.2,83.0,20.480658421535992,499.5974543006191,11.580204397004021,24.112481200883973,6,fresh
959,Avocado,True,23.7,56.2,1249.5947810421621,484.9807699176033,57.3,23.0,280.87339909520233,6.5,142.19,204.07,0.8,69.9,19.58432456370831,1490.2281752041213,4.0276985983174205,9.399951794805329,6,fresh
99,Cherry,False,23.3,64.4,814.4886358908623,559.1455300106944,14.8,22.6,186.12848246832297,6.533087869968774,0.16,65.15,17.0,79.5,19.96605005807428,1420.2521334196836,1.3620612834676409,3.2315456046242605,3,fresh
189,Orange,False,5.4,91.3,137.67693435296198,93.5921719031385,3.4,4.5,40.6111584011751,6.7,0.05,9.46,7.6,84.5,20.05896757880504,318.0809908748143,7.892233964331037,23.677112151682508,6,fresh
708,Bell Pepper,False,6.7,85.2,203.11482430938702,119.8338832372432,3.2,6.1,32.72042268331334,6.0,0.04,8.27,4.8,90.5,20.084937087566338,725.9319118985147,9.302128123397976,14.61189724737229,6,fresh
487,Papaya,True,3.9,91.7,231.7264799911896,54.531414880793385,4.1,3.1,45.034664106730716,6.9,4.68,17.49,11.6,88.1,20.3631658989702,686.7940066338774,1.7289889410753534,8.442615671867237,3,fresh
205,Apple,True,21.2,81.1,598.1358913985775,229.66170524095975,5.2,20.2,138.74354630384164,6.5,0.59,22.53,8.6,84.5,19.908778079132148,1127.199111497221,1.5655092040621885,25.39503058267237,7,fresh
338,Pear,True,3.8,89.5,212.84399692094138,67.34878236210481,2.9,3.1,17.58676949479022,6.3,6.1,11.33,11.1,83.8,20.08576356165567,316.7058527957801,2.610168373919191,10.543868264916211,5,fresh
589,Banana,True,8.2,83.9,349.83062894191664,161.7480816027536,6.5,7.5,36.48873022699817,6.9,236.15,28.49,14.7,74.4,20.776705019246705,464.81369641116487,1.4531210972964375,7.168653335401419,4,fresh
853,Blueberry,False,7.1,87.6,175.55286923672986,94.53667328726719,2.2,6.9,37.09587179252592,6.4,0.04,8.45,10.7,83.0,20.115569294634927,708.8873379195427,2.9754821152847795,13.971004822542064,4,fresh
402,Blueberry,False,7.0,84.8,154.25837848668814,94.34015233052034,3.0,6.1,1.7664401092806037,6.5,0.05,13.42,14.2,83.3,20.24089694168709,387.2659207298751,1.0696094288989553,11.338477547641252,4,fresh
414,Orange,False,6.0,94.1,132.45609113004375,101.48999131891233,1.2,5.7,40.171418893189994,6.0,0.05,3.61,7.6,84.9,20.76114230355824,758.4706226448111,6.625883269023752,18.964758718021663,6,fresh
174,Pear,True,6.7,94.8,1293.2897239683973,393.357788378367,7.9,6.0,42.93694696606117,5.2,2.82,22.11,13.4,81.9,20.522755930817354,585.6354164748234,7.826935898184333,6.644877028788666,5,fresh
149,Orange,False,2.8,88.8,126.82125079160983,38.60036976821308,1.2,2.4,36.91343017217439,6.8,0.01,4.2,9.9,87.2,20.72434912895309,556.4820468202909,4.336099580737573,27.6449155954789,6,fresh
422,Grape,False,24.7,54.3,455.1520070379549,308.7557437858843,10.2,23.8,210.87443373714558,6.0,0.18,37.58,16.3,78.0,19.60752524904482,1027.6716015634656,3.632939664927489,9.518609913918336,4,fresh
729,Bell Pepper,False,6.3,87.1,223.6197413734984,108.43839858563814,1.7,5.5,36.630937158607054,6.729945209854643,0.01,6.71,3.8,92.9,20.577821516783562,419.761442315382,3.0079485188331776,16.572316084538635,6,fresh
493,Banana,True,3.0,85.7,402.7749776377131,109.10967923497759,2.8,2.1,45.82137305639113,6.0,146.88,8.68,18.2,75.2,20.42750885046568,683.8973227674145,6.2663154765114015,9.208969630016203,4,fresh
768,Strawberry,False,5.6,93.1,175.82271560755584,99.80972092263347,2.9,4.9,27.83125891459328,6.6,0.03,12.66,8.0,89.3,20.344883519607546,527.5046927229711,1.3132353943589579,6.085504918301092,2,fresh
187,Orange,False,4.3,94.4,111.03130589336224,43.895967521854224,2.0,3.7,46.17715932567626,6.5,0.06,8.61,10.6,87.6,20.18446238428594,649.8909067451466,1.4674442729727157,24.185754548003104,6,fresh
306,Apple,True,24.5,54.5,1048.8673633585393,366.583384330645,29.6,24.0,267.31769085196595,6.3,1.92,89.71,7.7,78.4,20.728716319853916,1443.5014482881315,6.475599724325306,23.252378784289952,7,fresh
876,Pear,True,6.2,92.5,416.2538620456705,187.82486555355777,6.7,5.4,41.092766954912825,6.9,3.42,20.98,9.3,82.8,20.94834413082835,600.9977257506773,5.878953091838868,13.689721959413417,5,fresh
229,Grape,False,25.5,80.5,633.3528461586346,830.5454910867223,7.1,25.2,261.82020723228607,5.873783441513916,0.24,25.35,13.3,76.9,18.295711500398735,1636.2759897204828,3.9563060147529026,8.668780726400975,4,fresh
882,Strawberry,False,1.8,89.4,256.2880668953646,91.66358411671474,1.8,1.5,9.894213189994188,5.1869921677735675,0.02,6.89,7.5,89.0,20.920744690971368,468.15838425925847,3.3467288460809144,5.79650580251279,2,fresh
103,Pear,True,6.8,86.8,488.1468766402857,204.84659276053594,5.9,6.6,38.55697877368358,6.0,7.08,19.21,11.6,82.6,20.741835335301815,635.4036254955952,5.25442031364476,11.437870838909813,5,fresh
244,Tomato,True,7.5,88.4,599.9935209601558,209.3164686810318,3.3,7.0,34.35030981054201,6.4,5.58,10.03,4.6,91.4,20.008333786082936,424.1915613642227,6.224067191515857,12.910546309810723,5,fresh
844,Mango,True,5.0,90.6,321.26435656432017,68.11173877796132,3.6,4.1,27.4593995450915,6.9,1.35,12.43,13.4,82.8,20.154970849404425,427.82398369103396,4.643536006614253,13.28630738345792,5,fresh
972,Grape,False,5.9,89.3,167.96039523669631,88.2902510029574,1.3,5.0,15.590300571495247,6.9,0.05,4.73,22.6,80.8,20.96128141236395,548.836273011629,3.777474784186979,11.057896570413831,4,fresh
450,Cherry,False,4.7,91.9,196.82320446875912,64.14234648264525,2.2,3.7,7.44691939767626,6.1,0.02,8.56,15.5,81.0,20.1594760675604,715.1052416193733,2.8210741423160925,3.564976209461012,3,fresh
59,Apple,True,24.6,60.2,1813.5504131366488,595.6301763147269,32.9,23.9,145.5722848777852,5.8,2.82,74.0,6.8,72.6,20.041113298806643,846.723910109191,12.218435440441485,21.403374044401442,7,fresh
271,Strawberry,False,8.4,92.5,282.82712975179203,189.09602819240118,3.0,7.5,38.030838669574706,5.7,0.01,11.67,7.9,89.8,20.638145271284657,785.6324669435639,2.898204876067975,3.491119439218694,2,fresh
980,Papaya,True,22.2,93.5,2774.3047015965344,758.2477266835288,12.4,21.7,137.7578912466785,5.820305739308523,1.49,47.39,8.4,85.3,19.98015719045512,1385.3050079504414,3.058672355050166,8.509423573066238,3,fresh
344,Strawberry,False,6.0,84.8,242.4082584209956,109.53225496116056,2.9,5.0,4.002683598612212,5.1,0.05,12.14,6.0,88.7,20.826478238339007,457.27352295968484,2.0766408903067557,3.781548761609221,2,fresh
125,Orange,False,25.8,78.6,303.0676741877994,228.19535096268098,14.4,24.9,172.45310564842714,6.2,0.18,61.66,5.0,85.2,18.20115253151182,1645.3635564417082,1.674834914541969,26.7593743501677,6,fresh
788,Cucumber,False,23.4,67.6,317.36360086965885,237.09071286579695,10.2,22.9,282.3295281509729,6.3,0.28,40.39,0.8,92.9,20.94008509540478,1449.800301715326,2.633785503319891,11.399875357077214,5,fresh
829,Kiwi,True,19.8,64.8,731.7921765493354,236.8011875158529,15.6,18.9,141.1932840108211,6.4,0.43,60.39,9.7,80.4,19.956051007413826,1470.694512779311,2.8866858966887756,20.627870523202446,4,fresh
841,Mango,True,20.8,71.9,1505.4764941447618,497.5926772320967,42.3,20.1,133.733394874227,5.2,14.6,144.66,13.0,79.2,20.333451366652266,1383.4974814101688,4.632234400943235,8.629831731176214,5,fresh
54,Bell Pepper,False,2.8,90.6,237.05534529125654,73.06547143607777,2.6,2.0,15.480438784414696,4.797411718748992,0.04,6.06,4.1,92.2,20.788562169652227,435.98784512395355,11.223682801914746,19.069952538227376,6,fresh
32,Blueberry,False,17.4,64.2,329.68137428622435,212.87818055458388,8.8,17.1,145.52626265631886,5.1,0.07,27.36,12.6,79.8,19.313162080960996,874.5525605212881,6.069831410564335,10.580977728109744,4,fresh
789,Pineapple,False,4.0,91.3,144.38834439499337,53.542460542493714,2.5,3.8,15.326878290951207,6.3,0.05,7.63,14.3,85.7,20.41735861258692,625.3447274935368,6.345529307387451,13.338841815459237,6,fresh
547,Pear,True,31.7,60.9,1761.6429742179657,479.49121134940646,20.9,31.2,194.3596003167649,6.5,32.41,90.34,12.2,81.3,18.237374347410935,1757.0262093046595,1.5921407316023601,5.775284898488355,5,fresh
745,Pineapple,False,5.0,85.4,161.08184693876862,43.86154917173472,2.7,4.2,34.085476380687936,6.5,0.18,7.66,13.9,83.5,20.721747059172355,605.7743034089617,7.53368006888308,16.588192966833965,6,fresh
716,Mango,True,7.0,90.7,315.3094410430817,167.37535730076405,8.3,6.1,39.25732090359551,6.7,3.15,30.0,17.0,81.4,20.112199398782362,431.765028596838,3.779264309481679,12.198152803372572,5,fresh
735,Cucumber,False,2.8,86.9,128.84109668980597,49.577415080536085,1.1,2.3,14.34958031192965,6.8,0.04,4.15,2.9,95.4,20.477292055227032,553.1239262933691,3.272062420179665,12.036345266100216,5,fresh
560,Kiwi,True,5.7,91.1,420.9198114846331,265.3671011139075,5.6,5.2,9.83882491271158,6.705415121343605,0.24,20.17,9.9,82.5,20.803055088796203,765.7653416750851,3.977442485335189,16.531660635332813,4,fresh
266,Orange,False,18.5,56.2,507.8045573760245,419.8269166031699,7.5,18.1,133.53136360300783,6.343964561694325,0.06,28.12,7.0,84.0,20.64728537705768,882.6938312997862,3.382517284147455,24.283226299742427,6,fresh
16,Bell Pepper,False,6.6,91.7,180.9249930268496,106.28141592753562,2.2,5.6,46.13806794286898,6.4,0.05,6.72,4.7,91.7,20.279111605876793,312.2324098290877,6.14081932223484,16.43965111218575,6,fresh
424,Watermelon,False,5.4,96.0,133.26789194348976,82.13527428580028,0.9,5.1,29.272105891344186,6.4,0.02,3.22,6.8,91.1,20.04059268988024,597.9535806016181,4.02051866890194,20.232532203338145,5,fresh
612,Grape,False,3.7,92.9,119.8571090823438,45.32781527815847,1.3,2.9,47.4414096338089,6.2,0.03,4.77,19.0,79.8,20.76564056522475,574.2899255022044,3.157067481767928,12.885450010772773,4,fresh
985,Avocado,True,3.6,90.7,191.3514304565279,48.88637049635458,7.9,2.9,39.87894276585495,6.7,27.75,32.26,0.8,73.4,20.122400913750607,520.4986789855718,2.30285304287363,13.814053110722726,6,fresh
957,Tomato,True,8.2,91.9,1037.04757839619,284.67205719462646,6.0,7.2,9.1422014479702,6.2661709239349195,7.82,19.81,3.9,91.3,20.584567231221413,531.5364600304831,5.165655901217585,12.651771490834232,5,fresh
314,Grape,False,6.6,85.3,237.95956089730515,127.65232828446754,1.9,6.0,19.68440242864605,5.0,0.05,6.23,20.1,79.1,20.22298306392304,534.7901283040815,5.245735537429689,10.280808977624082,4,fresh
720,Watermelon,False,32.4,66.2,473.8930960433928,911.1181608849439,25.0,32.0,165.76710845407533,6.337365461167909,0.09,77.26,3.5,82.4,18.843822580834487,1692.6917202957147,6.159617311879012,16.077212862640774,5,fresh
119,Mango,True,2.3,88.4,262.97489038004676,118.95259001095071,2.6,1.4,30.324057862669427,5.9,7.64,7.79,16.3,82.2,20.691577531224535,324.8652715705256,6.845932323038065,10.252169268865112,5,fresh
